,SurveyType,SurveyYear,Location,Indicator,Mean_value
2426,DHS,2008,North,Children with hemoglobin lower than 8.0 g/dl,0.6
2427,DHS,2008,North,Children with symptoms of ARI,12.25
2428,DHS,2008,North,DPT 3 vaccination received,91.0
2429,DHS,2008,North,Demand for family planning satisfied,60.5
2430,DHS,2008,North,Demand for family planning satisfied by modern methods,45.8
2431,DHS,2008,North,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",34.0
2432,DHS,2008,North,Feeding practices during diarrhea: ORT and continued feeding,19.75
2433,DHS,2008,North,Fully vaccinated (8 basic antigens),84.5
2434,DHS,2008,North,General fertility rate,173.0
2435,DHS,2008,North,Households with at least one insecticide-treated mosquito net (ITN),49.0
2436,DHS,2008,North,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,12.1
2437,DHS,2008,North,Households with electricity,4.8
2438,DHS,2008,North,Infant mortality rate,71.0
2439,DHS,2008,North,Married women currently using any method of contraception,44.0
2440,DHS,2008,North,Married women currently using any modern method of contraception,33.3
2441,DHS,2008,North,Mean ideal number of children for all women,3.2
2442,DHS,2008,North,Measles vaccination received,92.9
2443,DHS,2008,North,Median age at first birth for women age 25-49,22.0
2444,DHS,2008,North,Median duration of any breastfeeding,29.3
2445,DHS,2008,North,Men circumcised,4.9
2446,DHS,2008,North,Men with no education,15.2
2447,DHS,2008,North,Men with secondary or higher education,14.6
2448,DHS,2008,North,Neonatal mortality rate,35.0
2449,DHS,2008,North,Persons with access to an insecticide-treated mosquito net (ITN),31.9
2450,DHS,2008,North,Place of delivery: Health facility,51.03333333333333
2451,DHS,2008,North,Polio 3 vaccination received,88.6
2452,DHS,2008,North,Population using an improved water source,41.5
2453,DHS,2008,North,Population who slept under an insecticide-treated mosquito net (ITN) last night,34.4
2454,DHS,2008,North,Population with an improved sanitation facility,64.0
2455,DHS,2008,North,Postneonatal mortality rate,36.0
2456,DHS,2008,North,Pregnant women who slept under an insecticide-treated net (ITN),59.2
2457,DHS,2008,North,SP/Fansidar 3+ doses during pregnancy,2.7
2458,DHS,2008,North,Tetanus protection at birth,71.73333333333333
2459,DHS,2008,North,Total fertility rate 15-49,5.4
2460,DHS,2008,North,Total wanted fertility rate,3.2
2461,DHS,2008,North,Treatment of diarrhea: Either ORS or RHF,34.55
2462,DHS,2008,North,Under-five mortality rate,115.0
2463,DHS,2008,North,Unmet need for family planning,28.7
2464,DHS,2008,North,Women who want no more children,57.228571428571435
2465,DHS,2008,North,Women with any anemia,14.0
2466,DHS,2008,North,Women with no education,23.4
2467,DHS,2008,North,Women with secondary or higher education,11.1
2468,DHS,2008,South,Antenatal care from a skilled provider,95.73333333333333
2469,DHS,2008,South,Antenatal visits for pregnancy: 4+ visits,26.866666666666664
2470,DHS,2008,South,Assistance during delivery from a skilled provider,56.333333333333336
2471,DHS,2008,South,BCG vaccination received,94.7
2472,DHS,2008,South,Child mortality rate,53.0
2473,DHS,2008,South,Children consuming vitamin A supplements,67.6
2474,DHS,2008,South,Children under 5 who slept under an insecticide-treated net (ITN),57.0
2475,DHS,2008,South,Children with ARI for whom advice or treatment was sought,29.9
2476,DHS,2008,South,Children with any anemia,40.2
2477,DHS,2008,South,Children with diarrhea,16.9
2478,DHS,2008,South,Children with fever for whom advice or treatment was sought,32.66666666666667
2479,DHS,2008,South,Children with fever in the last two weeks,22.15
2480,DHS,2008,South,Children with hemoglobin lower than 8.0 g/dl,1.9
2481,DHS,2008,South,Children with symptoms of ARI,16.7
2482,DHS,2008,South,DPT 3 vaccination received,87.5
2483,DHS,2008,South,Demand for family planning satisfied,47.3
2484,DHS,2008,South,Demand for family planning satisfied by modern methods,32.4
2485,DHS,2008,South,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",20.9
2486,DHS,2008,South,Feeding practices during diarrhea: ORT and continued feeding,4.85
2487,DHS,2008,South,Fully vaccinated (8 basic antigens),77.1
2488,DHS,2008,South,General fertility rate,175.0
2489,DHS,2008,South,Households with at least one insecticide-treated mosquito net (ITN),57.1
2490,DHS,2008,South,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,16.0
2491,DHS,2008,South,Households with electricity,3.3
2492,DHS,2008,South,Infant mortality rate,79.0
2493,DHS,2008,South,Married women currently using any method of contraception,33.5
2494,DHS,2008,South,Married women currently using any modern method of contraception,22.9
2495,DHS,2008,South,Mean ideal number of children for all women,3.2
2496,DHS,2008,South,Measles vaccination received,87.7
2497,DHS,2008,South,Median age at first birth for women age 25-49,23.0
2498,DHS,2008,South,Median duration of any breastfeeding,30.5
2499,DHS,2008,South,Men circumcised,7.3
2500,DHS,2008,South,Men with no education,19.5
2501,DHS,2008,South,Men with secondary or higher education,11.8
2502,DHS,2008,South,Neonatal mortality rate,32.0
2503,DHS,2008,South,Persons with access to an insecticide-treated mosquito net (ITN),38.9
2504,DHS,2008,South,Place of delivery: Health facility,48.03333333333333
2505,DHS,2008,South,Polio 3 vaccination received,83.5
2506,DHS,2008,South,Population using an improved water source,31.4
2507,DHS,2008,South,Population who slept under an insecticide-treated mosquito net (ITN) last night,40.9
2508,DHS,2008,South,Population with an improved sanitation facility,52.7
2509,DHS,2008,South,Postneonatal mortality rate,46.0
2510,DHS,2008,South,Pregnant women who slept under an insecticide-treated net (ITN),53.3
2511,DHS,2008,South,SP/Fansidar 3+ doses during pregnancy,5.2
2512,DHS,2008,South,Tetanus protection at birth,71.33333333333333
2513,DHS,2008,South,Total fertility rate 15-49,5.5
2514,DHS,2008,South,Total wanted fertility rate,3.8
2515,DHS,2008,South,Treatment of diarrhea: Either ORS or RHF,19.9
2516,DHS,2008,South,Under-five mortality rate,127.0
2517,DHS,2008,South,Unmet need for family planning,37.3
2518,DHS,2008,South,Women who want no more children,48.325
2519,DHS,2008,South,Women with any anemia,18.1
2520,DHS,2008,South,Women with no education,20.6
2521,DHS,2008,South,Women with secondary or higher education,8.9
2522,DHS,2008,West,Antenatal care from a skilled provider,96.63333333333333
2523,DHS,2008,West,Antenatal visits for pregnancy: 4+ visits,24.266666666666666
2524,DHS,2008,West,Assistance during delivery from a skilled provider,57.36666666666667
2525,DHS,2008,West,BCG vaccination received,97.2
2526,DHS,2008,West,Child mortality rate,55.0
2527,DHS,2008,West,Children consuming vitamin A supplements,73.7
2528,DHS,2008,West,Children under 5 who slept under an insecticide-treated net (ITN),57.8
2529,DHS,2008,West,Children with ARI for whom advice or treatment was sought,36.900000000000006
2530,DHS,2008,West,Children with any anemia,41.0
2531,DHS,2008,West,Children with diarrhea,15.55
2532,DHS,2008,West,Children with fever for whom advice or treatment was sought,40.2
2533,DHS,2008,West,Children with fever in the last two weeks,24.7
2534,DHS,2008,West,Children with hemoglobin lower than 8.0 g/dl,0.9
2535,DHS,2008,West,Children with symptoms of ARI,17.8
2536,DHS,2008,West,DPT 3 vaccination received,93.9
2537,DHS,2008,West,Demand for family planning satisfied,47.7
2538,DHS,2008,West,Demand for family planning satisfied by modern methods,37.1
2539,DHS,2008,West,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",36.8
2540,DHS,2008,West,Feeding practices during diarrhea: ORT and continued feeding,24.75
2541,DHS,2008,West,Fully vaccinated (8 basic antigens),85.3
2542,DHS,2008,West,General fertility rate,186.0
2543,DHS,2008,West,Households with at least one insecticide-treated mosquito net (ITN),48.5
2544,DHS,2008,West,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,11.5
2545,DHS,2008,West,Households with electricity,2.9
2546,DHS,2008,West,Infant mortality rate,79.0
2547,DHS,2008,West,Married women currently using any method of contraception,33.9
2548,DHS,2008,West,Married women currently using any modern method of contraception,26.3
2549,DHS,2008,West,Mean ideal number of children for all women,3.6
2550,DHS,2008,West,Measles vaccination received,92.4
2551,DHS,2008,West,Median age at first birth for women age 25-49,22.1
2552,DHS,2008,West,Median duration of any breastfeeding,26.0
2553,DHS,2008,West,Men circumcised,17.9
2554,DHS,2008,West,Men with no education,13.6
2555,DHS,2008,West,Men with secondary or higher education,13.7
2556,DHS,2008,West,Neonatal mortality rate,31.0
2557,DHS,2008,West,Persons with access to an insecticide-treated mosquito net (ITN),32.6
2558,DHS,2008,West,Place of delivery: Health facility,53.666666666666664
2559,DHS,2008,West,Polio 3 vaccination received,87.7
2560,DHS,2008,West,Population using an improved water source,38.3
2561,DHS,2008,West,Population who slept under an insecticide-treated mosquito net (ITN) last night,36.6
2562,DHS,2008,West,Population with an improved sanitation facility,54.1
2563,DHS,2008,West,Postneonatal mortality rate,47.0
2564,DHS,2008,West,Pregnant women who slept under an insecticide-treated net (ITN),63.6
2565,DHS,2008,West,SP/Fansidar 3+ doses during pregnancy,3.4
2566,DHS,2008,West,Tetanus protection at birth,78.06666666666666
2567,DHS,2008,West,Total fertility rate 15-49,5.8
2568,DHS,2008,West,Total wanted fertility rate,4.1
2569,DHS,2008,West,Treatment of diarrhea: Either ORS or RHF,39.099999999999994
2570,DHS,2008,West,Under-five mortality rate,129.0
2571,DHS,2008,West,Unmet need for family planning,37.1
2572,DHS,2008,West,Women who want no more children,45.84285714285714
2573,DHS,2008,West,Women with any anemia,16.9
2574,DHS,2008,West,Women with no education,26.0
2575,DHS,2008,West,Women with secondary or higher education,8.9
2576,DHS,2010,East,Accepting attitudes towards those living with HIV - Composite of 4 components [Men],70.1
2577,DHS,2010,East,Accepting attitudes towards those living with HIV - Composite of 4 components [Women],58.0
2578,DHS,2010,East,Antenatal care from a skilled provider,97.8
2579,DHS,2010,East,Antenatal visits for pregnancy: 4+ visits,31.03333333333333
2580,DHS,2010,East,Assistance during delivery from a skilled provider,75.0
2581,DHS,2010,East,BCG vaccination received,99.5
2582,DHS,2010,East,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,15.3
2583,DHS,2010,East,Child mortality rate,66.0
2584,DHS,2010,East,Children 6-23 months that consumed foods rich in iron in the last 24 hours,19.8
2585,DHS,2010,East,Children 6-23 months that consumed foods rich in vitamin A in the last 24 hours,70.7
2586,DHS,2010,East,Children 6-23 months with 3 IYCF practices,14.7
2587,DHS,2010,East,Children consuming vitamin A supplements,91.4
2588,DHS,2010,East,Children registered,55.6
2589,DHS,2010,East,Children stunted,43.9
2590,DHS,2010,East,Children under 5 who slept under an insecticide-treated net (ITN),70.7
2591,DHS,2010,East,Children underweight,11.5
2592,DHS,2010,East,Children wasted,3.2
2593,DHS,2010,East,Children who took any ACT,34.6
2594,DHS,2010,East,Children with ARI for whom advice or treatment was sought,62.75
2595,DHS,2010,East,Children with any anemia,43.2
2596,DHS,2010,East,Children with diarrhea,13.1
2597,DHS,2010,East,Children with fever for whom advice or treatment was sought,55.166666666666664
2598,DHS,2010,East,Children with fever in the last two weeks,11.95
2599,DHS,2010,East,Children with fever who had blood taken from a finger or heel for testing,24.8
2600,DHS,2010,East,Children with hemoglobin lower than 8.0 g/dl,2.0
2601,DHS,2010,East,Children with symptoms of ARI,2.05
2602,DHS,2010,East,Comprehensive correct knowledge about AIDS [Men],52.9
2603,DHS,2010,East,Comprehensive correct knowledge about AIDS [Women],55.7
2604,DHS,2010,East,Condom use during higher-risk sex (with multiple partners) [Men],21.8
2605,DHS,2010,East,DPT 3 vaccination received,97.2
2606,DHS,2010,East,Delivery by cesarean section,7.466666666666666
2607,DHS,2010,East,Demand for family planning satisfied,70.9
2608,DHS,2010,East,Demand for family planning satisfied by modern methods,62.3
2609,DHS,2010,East,Ever experienced physical violence since age 15,45.7
2610,DHS,2010,East,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",24.65
2611,DHS,2010,East,Feeding practices during diarrhea: ORT and continued feeding,14.95
2612,DHS,2010,East,Fully vaccinated (8 basic antigens),92.8
2613,DHS,2010,East,General fertility rate,163.0
2614,DHS,2010,East,HIV prevalence among general population,2.1
2615,DHS,2010,East,HIV prevalence among men,1.6
2616,DHS,2010,East,HIV prevalence among women,2.5
2617,DHS,2010,East,Households with at least one insecticide-treated mosquito net (ITN),90.4
2618,DHS,2010,East,Households with at least one insecticide-treated mosquito net (ITN) for every two persons who stayed in the household the previous night,49.9
2619,DHS,2010,East,Households with electricity,3.7
2620,DHS,2010,East,Households with iodized salt,99.2
2621,DHS,2010,East,Infant mortality rate,63.0
2622,DHS,2010,East,Knowledge of prevention of mother to child transmission of HIV [Men],81.4
2623,DHS,2010,East,Knowledge of prevention of mother to child transmission of HIV [Women],89.8
2624,DHS,2010,East,Malaria prevalence according to RDT,5.2
2625,DHS,2010,East,Malaria prevalence according to microscopy,3.4
2626,DHS,2010,East,Married women currently using any method of contraception,52.3
2627,DHS,2010,East,Married women currently using any modern method of contraception,45.9
2628,DHS,2010,East,Mean Body Mass Index (BMI) for women,22.3
2629,DHS,2010,East,Mean ideal number of children for all women,3.4
2630,DHS,2010,East,Measles vaccination received,94.2
2631,DHS,2010,East,Median age at first birth for women age 25-49,21.6
2632,DHS,2010,East,"Median age at first marriage [Men]: 25-49(54,59)",24.3
2633,DHS,2010,East,Median age at first marriage [Women]: 25-49,20.4
2634,DHS,2010,East,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.8
2635,DHS,2010,East,Median age at first sexual intercourse [Women]: 25-49,20.0
2636,DHS,2010,East,Median duration of any breastfeeding,28.2
2637,DHS,2010,East,Median duration of exclusive breastfeeding,5.6
2638,DHS,2010,East,Median duration of predominant breastfeeding,6.2
2639,DHS,2010,East,Men circumcised,10.0
2640,DHS,2010,East,Men receiving an HIV test and receiving test results in the last 12 months,39.5
